request_id,created_at,completed_at,caisse,service,request_type,sla_days,processing_days,is_completed,is_success,team_size_fte,productivity_target,within_sla
REQ-00026062,2025-01-04,2025-01-28 11:00:28.754715024,Caisse 02,Affiliation,Demande standard,10,24.46,True,True,8,31.36,False
REQ-00017000,2025-01-04,2025-01-06 00:59:52.220948605,Caisse 05,Remboursements,Demande standard,5,2.04,True,True,21,28.95,True
REQ-00017266,2025-01-04,2025-01-08 03:53:31.871460929,Caisse 08,Indemnités journalières,Demande standard,8,4.16,True,True,25,34.49,True
REQ-00004598,2025-01-04,2025-01-04 15:31:54.029327661,Caisse 08,Indemnités journalières,Demande standard,8,0.65,True,False,24,34.74,True
REQ-00004055,2025-01-04,2025-01-05 02:34:12.240963566,Caisse 04,Indemnités journalières,Ouverture de droits,8,1.11,True,True,24,34.67,True
REQ-00017903,2025-01-04,2025-01-10 06:47:37.282082225,Caisse 08,Affiliation,Demande standard,10,6.28,True,True,27,35.55,True
REQ-00003217,2025-01-04,2025-01-14 00:14:26.815274370,Caisse 04,Affiliation,Ouverture de droits,10,10.01,True,True,28,32.99,False
REQ-00004885,2025-01-04,2025-01-06 00:34:10.565167226,Caisse 08,Remboursements,Ouverture de droits,5,2.02,True,True,11,35.94,True
REQ-00002646,2025-01-04,2025-01-10 20:02:05.002801105,Caisse 05,Indemnités journalières,Mise à jour dossier,8,6.83,True,True,18,32.93,True
REQ-00017627,2025-01-04,2025-01-25 01:02:35.233691095,Caisse 05,Accidents du travail,Mise à jour dossier,10,21.04,True,True,15,43.3,False
REQ-00000773,2025-01-04,2025-01-05 11:09:59.241405911,Caisse 05,Affiliation,Justificatif,10,1.47,True,True,29,30.98,True
REQ-00005297,2025-01-04,2025-01-05 05:05:32.584565912,Caisse 04,Remboursements,Justificatif,5,1.21,True,True,20,23.93,True
REQ-00019785,2025-01-04,2025-01-06 03:00:09.033057973,Caisse 08,Remboursements,Demande standard,5,2.13,True,True,16,29.67,True
REQ-00022517,2025-01-05,,Caisse 02,Accidents du travail,Mise à jour dossier,10,5.25,False,False,21,34.9,False
REQ-00002202,2025-01-05,2025-01-12 18:54:20.560005982,Caisse 03,Indemnités journalières,Demande standard,8,7.79,True,True,12,31.24,True
REQ-00017846,2025-01-05,2025-01-22 15:24:51.384953191,Caisse 05,Accidents du travail,Demande standard,10,17.64,True,True,10,31.04,False
REQ-00026284,2025-01-05,2025-01-11 05:37:47.143586953,Caisse 07,Complémentaire santé,Ouverture de droits,7,6.23,True,True,14,33.24,True
REQ-00027274,2025-01-05,2025-01-05 12:26:31.244278326,Caisse 01,Indemnités journalières,Justificatif,8,0.52,True,True,27,32.66,True
REQ-00001190,2025-01-05,2025-01-18 00:13:46.883244616,Caisse 06,Indemnités journalières,Demande standard,8,13.01,True,True,29,37.37,False
REQ-00026207,2025-01-05,2025-01-06 15:46:53.995114188,Caisse 05,Affiliation,Demande standard,10,1.66,True,True,11,23.4,True
REQ-00000465,2025-01-05,2025-01-12 00:39:57.516747128,Caisse 04,Complémentaire santé,Demande standard,7,7.03,True,True,20,33.77,False
REQ-00020668,2025-01-05,2025-01-08 18:34:45.616357188,Caisse 01,Affiliation,Mise à jour dossier,10,3.77,True,True,21,26.59,True
REQ-00016471,2025-01-05,2025-01-09 07:17:04.047623384,Caisse 04,Indemnités journalières,Demande standard,8,4.3,True,True,16,33.88,True
REQ-00006926,2025-01-05,2025-01-06 11:52:03.405029620,Caisse 01,Indemnités journalières,Ouverture de droits,8,1.49,True,True,22,34.51,True
REQ-00017084,2025-01-05,2025-01-13 11:47:06.700817791,Caisse 01,Accidents du travail,Demande standard,10,8.49,True,True,8,37.57,True
REQ-00003399,2025-01-05,2025-01-28 07:32:02.125592479,Caisse 02,Accidents du travail,Demande standard,10,23.31,True,True,27,32.53,False
REQ-00024367,2025-01-05,2025-01-16 02:46:45.812427458,Caisse 06,Indemnités journalières,Demande standard,8,11.12,True,True,19,29.66,False
REQ-00009982,2025-01-05,2025-01-09 15:42:44.083490918,Caisse 04,Remboursements,Ouverture de droits,5,4.65,True,True,18,33.9,True
REQ-00004361,2025-01-05,2025-01-11 11:42:29.222969624,Caisse 01,Complémentaire santé,Demande standard,7,6.49,True,True,10,32.78,True
REQ-00002401,2025-01-05,2025-01-07 03:38:28.413976721,Caisse 02,Complémentaire santé,Réclamation,7,2.15,True,False,28,44.44,True
REQ-00015421,2025-01-05,2025-01-06 21:15:34.205402030,Caisse 04,Remboursements,Demande standard,5,1.89,True,True,14,43.39,True
REQ-00000104,2025-01-05,2025-01-06 22:41:21.641389108,Caisse 04,Indemnités journalières,Demande standard,8,1.95,True,True,29,34.26,True
REQ-00023473,2025-01-05,2025-01-07 12:34:52.390168933,Caisse 07,Remboursements,Ouverture de droits,5,2.52,True,True,27,28.99,True
REQ-00009009,2025-01-05,2025-01-05 12:04:45.074050786,Caisse 06,Remboursements,Demande standard,5,0.5,True,True,26,28.97,True
REQ-00016862,2025-01-05,2025-01-07 01:34:33.287107267,Caisse 06,Remboursements,Demande standard,5,2.07,True,True,19,39.53,True
REQ-00010062,2025-01-05,2025-01-13 00:56:21.676515711,Caisse 06,Accidents du travail,Demande standard,10,8.04,True,True,28,31.51,True
REQ-00008562,2025-01-05,2025-01-06 13:08:25.830982354,Caisse 02,Complémentaire santé,Ouverture de droits,7,1.55,True,True,10,33.87,True
REQ-00028825,2025-01-05,2025-01-05 08:49:58.523892412,Caisse 04,Indemnités journalières,Demande standard,8,0.37,True,True,29,33.96,True
REQ-00004689,2025-01-05,2025-01-12 21:58:00.041959928,Caisse 02,Indemnités journalières,Ouverture de droits,8,7.92,True,True,20,28.63,True
REQ-00015100,2025-01-05,2025-01-08 19:21:23.074205745,Caisse 03,Affiliation,Demande standard,10,3.81,True,True,18,43.15,True
REQ-00007989,2025-01-05,2025-01-06 01:57:49.039813100,Caisse 02,Remboursements,Ouverture de droits,5,1.08,True,True,10,32.21,True
REQ-00027071,2025-01-05,2025-01-11 12:44:28.945144017,Caisse 01,Indemnités journalières,Ouverture de droits,8,6.53,True,True,30,31.81,True
REQ-00012951,2025-01-05,2025-01-06 05:04:39.121976928,Caisse 04,Remboursements,Demande standard,5,1.21,True,True,16,25.41,True
REQ-00018481,2025-01-05,2025-01-08 05:48:58.896343679,Caisse 03,Remboursements,Mise à jour dossier,5,3.24,True,True,10,41.75,True
REQ-00026631,2025-01-05,2025-01-07 06:01:54.808024512,Caisse 05,Remboursements,Demande standard,5,2.25,True,True,16,38.78,True
REQ-00006878,2025-01-05,2025-01-15 01:10:17.432607290,Caisse 07,Indemnités journalières,Justificatif,8,10.05,True,True,19,32.74,False
REQ-00028174,2025-01-05,2025-01-15 10:40:11.732892323,Caisse 02,Indemnités journalières,Demande standard,8,10.44,True,True,14,29.96,False
REQ-00005719,2025-01-05,2025-01-14 17:47:55.586301371,Caisse 05,Accidents du travail,Réclamation,10,9.74,True,False,26,31.21,True
REQ-00025209,2025-01-05,2025-01-10 17:38:34.727894309,Caisse 08,Indemnités journalières,Demande standard,8,5.74,True,True,8,27.9,True
REQ-00029620,2025-01-05,2025-01-08 16:37:02.946477054,Caisse 01,Remboursements,Mise à jour dossier,5,3.69,True,True,17,32.19,True
REQ-00019440,2025-01-05,2025-01-12 21:15:19.913900564,Caisse 01,Indemnités journalières,Mise à jour dossier,8,7.89,True,True,10,39.72,True
REQ-00006155,2025-01-05,,Caisse 04,Remboursements,Justificatif,5,5.42,False,False,26,39.61,False
REQ-00000707,2025-01-05,2025-01-07 17:51:00.783604584,Caisse 05,Affiliation,Ouverture de droits,10,2.74,True,True,13,32.67,True
REQ-00005844,2025-01-05,2025-01-18 20:50:14.849200276,Caisse 05,Affiliation,Ouverture de droits,10,13.87,True,True,30,31.21,False
REQ-00019379,2025-01-05,2025-01-15 08:08:37.023525775,Caisse 03,Indemnités journalières,Mise à jour dossier,8,10.34,True,True,10,28.87,False
REQ-00014495,2025-01-05,2025-01-07 19:36:30.219419617,Caisse 02,Affiliation,Demande standard,10,2.82,True,True,30,28.94,True
REQ-00000575,2025-01-05,2025-01-10 23:17:34.334311735,Caisse 03,Remboursements,Justificatif,5,5.97,True,False,26,21.43,False
REQ-00014244,2025-01-05,2025-01-23 13:33:18.101365234,Caisse 03,Indemnités journalières,Ouverture de droits,8,18.56,True,True,24,33.83,False
REQ-00020282,2025-01-05,2025-01-06 09:26:55.383981849,Caisse 08,Indemnités journalières,Demande standard,8,1.39,True,True,27,37.96,True
REQ-00012339,2025-01-06,2025-01-13 05:53:30.116648207,Caisse 01,Remboursements,Ouverture de droits,5,7.25,True,True,10,48.53,False
REQ-00015150,2025-01-06,2025-01-09 17:24:59.247945901,Caisse 07,Affiliation,,10,3.73,True,True,13,39.27,True
REQ-00007585,2025-01-06,2025-01-09 17:30:58.864940994,Caisse 01,Indemnités journalières,Ouverture de droits,8,3.73,True,False,30,30.65,True
REQ-00016885,2025-01-06,2025-01-15 02:43:22.522867901,Caisse 02,Accidents du travail,Mise à jour dossier,10,9.11,True,False,11,34.6,True
REQ-00026613,2025-01-06,2025-01-08 04:49:37.035060058,Caisse 02,Accidents du travail,Demande standard,10,2.2,True,True,24,30.84,True
REQ-00020422,2025-01-06,2025-01-07 12:38:56.444006745,Caisse 02,Remboursements,Demande standard,5,1.53,True,True,23,37.34,True
REQ-00017482,2025-01-06,2025-01-11 07:11:34.126517068,Caisse 08,Complémentaire santé,Demande standard,7,5.3,True,True,14,26.66,True
REQ-00022334,2025-01-06,2025-01-13 21:27:21.447185754,Caisse 01,Indemnités journalières,Demande standard,8,7.89,True,True,29,34.5,True
REQ-00002443,2025-01-06,2025-01-12 04:12:51.275559971,Caisse 03,Affiliation,Mise à jour dossier,10,6.18,True,True,26,23.07,True
REQ-00001807,2025-01-06,2025-01-18 08:40:35.862734844,Caisse 06,Affiliation,Ouverture de droits,10,12.36,True,True,12,40.11,False
REQ-00013488,2025-01-06,2025-01-09 01:33:52.160149209,Caisse 01,Complémentaire santé,Justificatif,7,3.07,True,True,30,32.3,True
REQ-00007727,2025-01-06,2025-01-18 00:39:46.624097712,Caisse 07,Indemnités journalières,Réclamation,8,12.03,True,True,23,33.94,False
REQ-00018010,2025-01-06,2025-01-08 06:47:52.244254818,Caisse 04,Remboursements,Ouverture de droits,5,2.28,True,True,30,36.96,True
REQ-00012897,2025-01-06,2025-01-10 13:00:17.665319154,Caisse 02,Affiliation,Mise à jour dossier,10,4.54,True,True,20,33.41,True
REQ-00021299,2025-01-06,2025-01-07 08:41:19.101720641,Caisse 07,Indemnités journalières,Demande standard,8,1.36,True,True,9,27.37,True
REQ-00016588,2025-01-06,2025-01-10 09:47:46.837962643,Caisse 03,Remboursements,Mise à jour dossier,5,4.41,True,True,21,45.61,True
REQ-00025274,2025-01-06,2025-01-10 10:25:34.697127282,Caisse 07,Complémentaire santé,Ouverture de droits,7,4.43,True,True,23,40.91,True
REQ-00016154,2025-01-06,2025-01-12 00:54:34.733027232,Caisse 02,Indemnités journalières,Demande standard,8,6.04,True,False,12,40.34,True
REQ-00021239,2025-01-06,2025-01-18 03:14:48.608465521,Caisse 02,Indemnités journalières,Demande standard,8,12.14,True,True,30,38.37,False
REQ-00009932,2025-01-06,2025-01-10 19:43:26.475736975,Caisse 04,Remboursements,Demande standard,5,4.82,True,True,16,34.79,True
REQ-00011844,2025-01-06,2025-01-10 11:45:03.592390855,Caisse 04,Complémentaire santé,Ouverture de droits,7,4.49,True,True,16,33.06,True
REQ-00007969,2025-01-06,2025-01-17 07:59:42.615218198,Caisse 01,Indemnités journalières,Demande standard,8,11.33,True,True,21,37.3,False
REQ-00029921,2025-01-06,2025-01-06 14:14:17.435756999,Caisse 03,Complémentaire santé,Demande standard,7,0.59,True,True,10,35.95,True
REQ-00003725,2025-01-06,2025-01-10 06:37:18.293021256,Caisse 06,Indemnités journalières,Demande standard,8,4.28,True,True,25,41.34,True
REQ-00001532,2025-01-06,2025-01-07 20:43:23.915235204,Caisse 05,Indemnités journalières,Justificatif,8,1.86,True,True,16,37.18,True
REQ-00004768,2025-01-06,2025-01-06 22:18:30.980582026,Caisse 03,Remboursements,Demande standard,5,0.93,True,True,27,34.63,True
REQ-00018325,2025-01-06,2025-01-08 09:59:07.796372210,Caisse 02,Remboursements,Demande standard,5,2.42,True,True,8,31.68,True
REQ-00019672,2025-01-06,2025-01-08 17:31:48.022290364,Caisse 03,Complémentaire santé,Demande standard,7,2.73,True,True,26,29.35,True
REQ-00001175,2025-01-06,2025-01-22 04:05:48.967032791,Caisse 07,Accidents du travail,Justificatif,10,16.17,True,True,21,34.26,False
REQ-00005603,2025-01-06,2025-01-09 05:40:08.952102606,Caisse 05,Indemnités journalières,Mise à jour dossier,8,3.24,True,True,22,34.57,True
REQ-00011188,2025-01-06,2025-01-11 13:59:43.025659238,Caisse 01,Indemnités journalières,Réclamation,8,5.58,True,False,30,40.23,True
REQ-00004131,2025-01-06,2025-01-07 06:54:40.839683466,Caisse 03,Remboursements,Demande standard,5,1.29,True,True,9,34.97,True
REQ-00027660,2025-01-06,2025-01-15 21:42:26.489775784,Caisse 05,Accidents du travail,Ouverture de droits,10,9.9,True,True,27,32.38,True
REQ-00017159,2025-01-06,2025-01-09 19:50:02.794216159,Caisse 07,Accidents du travail,Mise à jour dossier,10,3.83,True,True,11,39.56,True
REQ-00009125,2025-01-06,2025-01-09 17:17:46.283263601,Caisse 02,Complémentaire santé,Demande standard,7,3.72,True,False,16,27.48,True
REQ-00023572,2025-01-06,2025-01-27 13:32:08.212483236,Caisse 06,Affiliation,Mise à jour dossier,10,21.56,True,True,28,32.94,False
REQ-00001279,2025-01-06,2025-01-08 18:14:56.680579083,Caisse 01,Affiliation,Mise à jour dossier,10,2.76,True,False,25,31.8,True
REQ-00026141,2025-01-06,2025-01-08 15:11:44.473039926,Caisse 07,Affiliation,Ouverture de droits,10,2.63,True,True,29,40.52,True
REQ-00024715,2025-01-06,2025-01-31 19:56:29.143120502,Caisse 01,Affiliation,Demande standard,10,25.83,True,True,18,26.25,False
REQ-00020157,2025-01-06,2025-01-08 09:03:04.637880950,Caisse 01,Remboursements,Demande standard,5,2.38,True,True,22,35.81,True
REQ-00027238,2025-01-06,2025-01-15 20:29:40.925591459,Caisse 04,Accidents du travail,Réclamation,10,9.85,True,True,25,32.38,True
REQ-00020294,2025-01-06,2025-01-08 21:12:57.889982842,Caisse 01,Remboursements,Mise à jour dossier,5,2.88,True,True,28,37.43,True
REQ-00013023,2025-01-07,2025-01-16 14:01:38.739156804,Caisse 05,Indemnités journalières,Demande standard,8,9.58,True,True,12,30.89,False
REQ-00028694,2025-01-07,2025-01-07 18:13:36.921785854,Caisse 01,Remboursements,Ouverture de droits,5,0.76,True,False,14,44.01,True
REQ-00017277,2025-01-07,2025-01-09 05:50:30.067424341,Caisse 01,Remboursements,Ouverture de droits,5,2.24,True,True,11,32.33,True
REQ-00015633,2025-01-07,2025-01-16 06:52:02.511304403,Caisse 01,Affiliation,Mise à jour dossier,10,9.29,True,True,26,41.38,True
REQ-00026737,2025-01-07,2025-01-10 12:55:33.480098846,Caisse 08,Accidents du travail,Demande standard,10,3.54,True,True,26,34.65,True
REQ-00023567,2025-01-07,2025-01-11 04:08:09.865398117,Caisse 04,Indemnités journalières,Justificatif,8,4.17,True,True,23,45.41,True
REQ-00009676,2025-01-07,2025-01-11 02:45:04.110493881,Caisse 01,Indemnités journalières,Demande standard,8,4.11,True,True,21,37.07,True
REQ-00005880,2025-01-07,2025-01-09 11:08:40.977279839,Caisse 04,Indemnités journalières,Demande standard,8,2.46,True,True,13,31.51,True
REQ-00022979,2025-01-07,2025-01-09 08:14:27.233862227,Caisse 03,Remboursements,Demande standard,5,2.34,True,True,18,29.28,True
REQ-00018503,2025-01-07,2025-01-08 12:15:35.737237068,Caisse 02,Remboursements,Demande standard,5,1.51,True,True,13,39.1,True
REQ-00013220,2025-01-07,2025-01-08 22:56:03.889534735,Caisse 05,Complémentaire santé,Justificatif,7,1.96,True,True,27,33.27,True
REQ-00023535,2025-01-07,2025-01-08 19:57:39.271816189,Caisse 02,Accidents du travail,Justificatif,10,1.83,True,True,20,32.78,True
REQ-00026590,2025-01-07,2025-01-07 21:04:11.821051804,Caisse 01,Remboursements,Ouverture de droits,5,0.88,True,True,8,34.03,True
REQ-00018797,2025-01-07,2025-01-13 08:31:53.383552743,Caisse 04,Affiliation,Demande standard,10,6.36,True,False,18,33.32,True
REQ-00019875,2025-01-07,2025-01-08 21:58:03.455309933,Caisse 01,Remboursements,Demande standard,5,1.92,True,True,12,22.6,True
REQ-00013341,2025-01-07,2025-02-11 00:00:00.000000000,Caisse 02,Affiliation,Réclamation,10,35.0,True,True,12,30.91,False
REQ-00012026,2025-01-07,2025-01-16 13:06:36.908461008,Caisse 03,Accidents du travail,Demande standard,10,9.55,True,True,14,32.93,True
REQ-00029762,2025-01-07,2025-01-11 06:34:41.389071611,Caisse 08,Remboursements,Demande standard,5,4.27,True,False,23,40.78,True
REQ-00020230,2025-01-07,2025-01-11 21:03:54.390327514,Caisse 02,Affiliation,Demande standard,10,4.88,True,True,28,41.84,True
REQ-00019786,2025-01-07,2025-01-14 22:45:17.730560796,Caisse 08,Affiliation,Ouverture de droits,10,7.95,True,True,18,32.29,True
REQ-00003822,2025-01-07,2025-01-08 02:20:46.728315700,Caisse 03,Affiliation,Ouverture de droits,10,1.1,True,True,21,34.26,True
REQ-00022381,2025-01-07,2025-01-12 23:47:12.420286457,Caisse 07,Complémentaire santé,Demande standard,7,5.99,True,True,28,35.55,True
REQ-00019139,2025-01-07,2025-01-11 11:34:16.842359657,Caisse 07,Remboursements,Mise à jour dossier,5,4.48,True,True,24,35.5,True
REQ-00001763,2025-01-07,2025-01-09 21:49:08.138633364,Caisse 07,Remboursements,Demande standard,5,2.91,True,True,10,37.79,True
REQ-00016519,2025-01-07,2025-01-10 08:59:11.995762896,Caisse 04,Remboursements,Demande standard,5,3.37,True,True,17,30.41,True
REQ-00006591,2025-01-07,2025-01-11 14:07:59.002516441,Caisse 07,Remboursements,Demande standard,5,4.59,True,True,25,33.67,True
REQ-00020254,2025-01-07,2025-01-17 18:15:43.105021770,Caisse 03,Indemnités journalières,Ouverture de droits,8,10.76,True,True,27,37.26,False
REQ-00029023,2025-01-07,2025-01-11 04:20:50.151206543,Caisse 01,Remboursements,Justificatif,5,4.18,True,True,23,32.17,True
REQ-00021411,2025-01-07,2025-01-13 21:55:31.335178704,Caisse 01,Remboursements,Demande standard,5,6.91,True,True,30,29.78,False
REQ-00017031,2025-01-07,2025-01-08 05:01:05.119976521,Caisse 06,Indemnités journalières,Réclamation,8,1.21,True,False,24,36.18,True
REQ-00024848,2025-01-07,2025-01-07 05:59:07.534084125,Caisse 07,Indemnités journalières,Demande standard,8,0.25,True,True,22,44.37,True
REQ-00019234,2025-01-07,2025-01-07 20:53:18.761093753,Caisse 08,Remboursements,Justificatif,5,0.87,True,True,21,34.62,True
REQ-00027568,2025-01-07,2025-01-09 20:46:56.914519200,Caisse 03,Remboursements,Réclamation,5,2.87,True,True,18,39.28,True
REQ-00027639,2025-01-07,2025-01-08 10:41:15.495393710,Caisse 07,Remboursements,Réclamation,5,1.45,True,True,13,36.9,True
REQ-00019932,2025-01-07,2025-01-09 23:47:36.395334052,Caisse 06,Complémentaire santé,Mise à jour dossier,7,2.99,True,True,19,38.09,True
REQ-00012631,2025-01-07,2025-01-09 22:49:32.254547004,Caisse 05,Remboursements,Demande standard,5,2.95,True,True,12,28.82,True
REQ-00021689,2025-01-07,2025-01-24 19:25:18.821382672,Caisse 07,Accidents du travail,Demande standard,10,17.81,True,True,14,37.35,False
REQ-00006754,2025-01-07,2025-01-07 21:59:55.028038597,Caisse 01,Indemnités journalières,Demande standard,8,0.92,True,True,30,33.43,True
REQ-00028480,2025-01-07,2025-02-06 22:05:51.258054166,Caisse 04,Indemnités journalières,Demande standard,8,30.92,True,True,13,37.07,False
REQ-00014200,2025-01-07,2025-01-09 03:17:46.691393193,Caisse 08,Complémentaire santé,Mise à jour dossier,7,2.14,True,True,19,37.56,True
REQ-00014870,2025-01-07,2025-01-16 04:41:32.044335057,Caisse 06,Accidents du travail,Réclamation,10,9.2,True,False,22,19.28,True
REQ-00024627,2025-01-07,2025-01-09 03:21:56.843623451,Caisse 03,Remboursements,Demande standard,5,2.14,True,True,22,35.56,True
REQ-00018421,2025-01-07,2025-01-15 23:10:04.687224712,Caisse 07,Accidents du travail,Mise à jour dossier,10,8.97,True,True,23,40.37,True
REQ-00029817,2025-01-07,2025-01-17 04:17:18.177044922,Caisse 02,Affiliation,Réclamation,10,10.18,True,False,28,34.01,False
REQ-00004788,2025-01-07,2025-01-15 08:56:55.352170348,Caisse 08,Accidents du travail,Demande standard,10,8.37,True,True,13,32.24,True
REQ-00011250,2025-01-07,2025-01-08 06:26:13.792233410,Caisse 07,Indemnités journalières,Ouverture de droits,8,1.27,True,True,27,34.53,True
